ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778597617.21,query/sh_6k,15.397,15.397,92.0,22.55,119.64,4.0,0.0,2.62,5
1778597619.30,query/sh_6k,15.397,15.397,0.0,22.58,119.64,6.9,0.0,2.62,5
1778597621.36,query/sh_6k,15.397,15.397,0.0,22.57,119.64,4.0,0.0,2.62,5
1778597623.45,query/sh_6k,15.397,15.397,95.0,22.59,119.64,4.7,0.0,2.62,5
1778597625.55,query/sh_6k,15.397,15.397,85.0,22.58,119.64,7.7,0.0,2.62,5
1778597627.65,query/sh_6k,15.397,15.397,92.0,22.58,119.64,6.3,0.0,2.62,5
1778597629.71,query/sh_6k,15.397,15.397,0.0,22.59,119.64,3.9,0.0,2.62,5
1778597631.77,query/sh_6k,15.397,15.397,0.0,22.58,119.64,4.2,0.0,2.62,5
1778597633.85,query/sh_6k,15.397,15.397,92.0,22.56,119.64,7.3,0.0,2.62,5
1778597635.90,query/sh_6k,15.397,15.397,0.0,22.55,119.64,3.9,0.0,2.62,5
1778597637.96,query/sh_6k,15.397,15.397,0.0,22.54,119.64,4.4,0.0,2.62,5
1778597640.04,query/sh_6k,15.397,15.397,93.0,22.58,119.64,7.0,0.0,2.62,5
1778597642.10,query/sh_6k,15.397,15.397,0.0,22.55,119.64,3.9,0.0,2.62,5
1778597644.16,query/sh_6k,15.397,15.397,78.0,22.56,119.64,6.9,0.0,2.62,5
1778597646.23,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.6,0.0,2.62,5
1778597648.29,query/sh_6k,15.397,15.397,0.0,22.54,119.64,3.9,0.0,2.62,5
1778597650.35,query/sh_6k,15.397,15.397,92.0,22.54,119.64,4.3,0.0,2.62,5
1778597652.45,query/sh_6k,15.397,15.397,0.0,22.56,119.64,7.3,0.0,2.62,5
1778597654.50,query/sh_6k,15.397,15.397,0.0,22.57,119.64,4.0,0.0,2.62,5
1778597656.55,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.5,0.0,2.62,5
1778597658.60,query/sh_6k,15.397,15.397,33.0,22.55,119.64,7.5,0.0,2.62,5
1778597660.67,query/sh_6k,15.397,15.397,20.0,22.52,119.64,3.9,0.0,2.62,5
1778597662.72,query/sh_6k,15.397,15.397,0.0,22.54,119.64,3.9,0.0,2.62,5
1778597664.78,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.1,0.0,2.62,5
1778597666.88,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.2,0.0,2.62,5
1778597668.94,query/sh_6k,15.397,15.397,90.0,22.56,119.64,3.9,0.0,2.62,5
1778597670.99,query/sh_6k,15.397,15.397,0.0,22.56,119.64,4.2,0.0,2.62,5
1778597673.09,query/sh_6k,15.397,15.397,0.0,22.53,119.64,10.4,0.0,2.62,5
1778597675.18,query/sh_6k,15.397,15.397,0.0,22.54,119.64,7.4,0.0,2.62,5
1778597677.23,query/sh_6k,15.397,15.397,0.0,22.56,119.64,4.0,0.0,2.62,5
1778597679.29,query/sh_6k,15.397,15.397,21.0,22.56,119.64,4.0,0.0,2.62,5
1778597681.38,query/sh_6k,15.397,15.397,89.0,22.57,119.64,7.3,0.0,2.62,5
1778597683.44,query/sh_6k,15.397,15.397,0.0,22.59,119.64,3.9,0.0,2.62,5
1778597685.50,query/sh_6k,15.397,15.397,0.0,22.60,119.64,3.9,0.0,2.62,5
1778597687.55,query/sh_6k,15.397,15.397,92.0,22.59,119.64,7.7,0.0,2.62,5
1778597689.62,query/sh_6k,15.397,15.397,0.0,22.59,119.64,3.9,0.0,2.62,5
1778597691.67,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778597693.76,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.2,0.0,2.62,5
1778597695.84,query/sh_6k,15.397,15.397,0.0,22.58,119.64,7.1,0.0,2.62,5
1778597697.90,query/sh_6k,15.397,15.397,41.0,22.58,119.64,4.1,0.0,2.62,5
1778597699.96,query/sh_6k,15.397,15.397,74.0,22.59,119.64,3.8,0.0,2.62,5
1778597702.01,query/sh_6k,15.397,15.397,0.0,22.58,119.64,7.5,0.0,2.62,5
1778597704.06,done/sh_6k,0.000,0.000,4.0,5.21,119.64,4.8,0.0,0.15,6
1778597706.12,setup/mh_6k,0.000,0.000,0.0,5.56,119.64,10.9,0.0,0.75,4
1778597708.18,setup/mh_6k,0.000,0.000,0.0,5.56,119.64,0.5,0.0,0.75,4
1778597710.24,setup/mh_6k,0.000,0.000,0.0,5.88,119.64,4.0,0.0,1.50,5
1778597712.31,indexing/mh_6k,0.412,0.412,1.0,6.61,119.64,2.0,0.0,1.85,5
1778597714.37,indexing/mh_6k,0.740,0.740,2.0,7.30,119.64,1.4,0.0,2.20,5
1778597716.44,indexing/mh_6k,1.150,1.150,1.0,8.09,119.64,1.5,0.0,2.54,5
1778597718.51,indexing/mh_6k,1.451,1.451,2.0,8.74,119.64,1.5,0.0,2.88,5
1778597720.57,indexing/mh_6k,1.861,1.861,1.0,9.59,119.64,1.5,0.0,3.31,5
1778597722.63,indexing/mh_6k,2.271,2.271,1.0,10.31,119.64,1.5,0.0,3.65,5
1778597724.69,indexing/mh_6k,2.572,2.572,1.0,10.95,119.64,1.5,0.0,3.99,5
1778597726.75,indexing/mh_6k,2.982,2.982,1.0,11.76,119.64,1.3,0.0,4.34,5
1778597728.80,indexing/mh_6k,3.975,3.975,1.0,13.64,119.64,1.7,0.0,5.23,5
1778597730.85,indexing/mh_6k,4.850,4.850,1.0,15.55,119.64,1.8,0.0,6.20,5
1778597732.91,indexing/mh_6k,5.068,5.068,1.0,11.83,119.64,2.2,0.0,1.84,5
1778597734.97,indexing/mh_6k,5.479,5.479,1.0,12.58,119.64,1.3,0.0,2.20,5
1778597737.03,indexing/mh_6k,6.189,6.189,1.0,13.65,119.64,1.6,0.0,2.94,5
1778597739.09,indexing/mh_6k,6.600,6.600,1.0,14.38,119.64,1.5,0.0,3.27,5
1778597741.15,indexing/mh_6k,6.869,6.869,1.0,14.95,119.64,1.5,0.0,3.62,5
1778597743.21,indexing/mh_6k,7.229,7.229,1.0,15.68,119.64,1.3,0.0,3.99,5
1778597745.26,indexing/mh_6k,8.049,8.049,2.0,17.30,119.64,1.5,0.0,4.74,5
1778597747.31,indexing/mh_6k,8.350,8.350,1.0,17.96,119.64,1.3,0.0,5.09,5
1778597749.36,indexing/mh_6k,8.760,8.760,2.0,18.67,119.64,1.3,0.0,5.43,5
1778597751.41,indexing/mh_6k,9.061,9.061,1.0,19.32,119.64,1.3,0.0,5.79,5
1778597753.47,indexing/mh_6k,9.408,9.408,1.0,20.01,119.64,1.3,0.0,6.14,5
1778597755.52,indexing/mh_6k,9.799,9.799,1.0,16.40,119.64,2.0,0.0,1.87,5
1778597757.57,indexing/mh_6k,10.510,10.510,2.0,17.62,119.64,1.6,0.0,2.59,5
1778597759.62,indexing/mh_6k,10.811,10.811,1.0,18.29,119.64,1.2,0.0,2.94,5
1778597761.68,indexing/mh_6k,11.189,11.189,1.0,19.11,119.64,1.2,0.0,3.32,5
1778597763.74,indexing/mh_6k,11.549,11.549,1.0,19.79,119.64,1.3,0.0,3.67,5
1778597765.80,indexing/mh_6k,12.369,12.369,2.0,21.25,119.64,1.6,0.0,4.40,5
1778597767.86,indexing/mh_6k,12.670,12.670,1.0,21.98,119.64,1.4,0.0,4.75,5
1778597769.92,indexing/mh_6k,13.080,13.080,2.0,22.64,119.64,1.4,0.0,5.11,5
1778597771.99,indexing/mh_6k,13.381,13.381,1.0,23.44,119.64,1.3,0.0,5.48,5
1778597774.05,indexing/mh_6k,13.791,13.791,1.0,24.20,119.64,1.4,0.0,5.81,5
1778597776.11,indexing/mh_6k,14.092,14.092,1.0,24.87,119.64,1.3,0.0,6.18,5
1778597778.17,indexing/mh_6k,14.393,14.393,0.0,21.02,119.64,2.1,0.0,1.81,5
1778597780.22,indexing/mh_6k,14.721,14.721,1.0,21.71,119.64,1.2,0.0,2.17,5
1778597782.28,indexing/mh_6k,15.339,15.339,59.0,22.52,119.64,3.0,0.0,2.61,5
1778597784.38,query/mh_6k,15.339,15.339,0.0,22.55,119.64,4.6,0.0,2.61,5
1778597786.46,query/mh_6k,15.339,15.339,95.0,22.53,119.64,7.3,0.0,2.61,5
1778597788.53,query/mh_6k,15.339,15.339,0.0,22.55,119.64,3.9,0.0,2.61,5
1778597790.59,query/mh_6k,15.339,15.339,0.0,22.57,119.64,0.4,0.0,2.61,5
1778597792.64,query/mh_6k,15.339,15.339,95.0,22.57,119.64,4.1,0.0,2.61,5
1778597794.70,query/mh_6k,15.339,15.339,0.0,22.55,119.64,3.9,0.0,2.61,5
1778597796.75,query/mh_6k,15.339,15.339,0.0,22.56,119.64,4.0,0.0,2.61,5
1778597798.84,query/mh_6k,15.339,15.339,0.0,22.54,119.64,7.4,0.0,2.61,5
1778597800.89,query/mh_6k,15.339,15.339,91.0,22.51,119.64,7.6,0.0,2.61,5
1778597802.94,query/mh_6k,15.339,15.339,92.0,22.50,119.64,7.7,0.0,2.61,5
1778597805.00,query/mh_6k,15.339,15.339,90.0,22.47,119.64,3.8,0.0,2.61,5
1778597807.06,query/mh_6k,15.339,15.339,0.0,22.47,119.64,4.5,0.0,2.61,5
1778597809.17,query/mh_6k,15.339,15.339,0.0,22.48,119.64,6.7,0.0,2.61,5
1778597811.22,query/mh_6k,15.339,15.339,0.0,22.49,119.64,7.5,0.0,2.61,5
1778597813.28,query/mh_6k,15.339,15.339,0.0,22.48,119.64,3.9,0.0,2.61,5
1778597815.34,query/mh_6k,15.339,15.339,0.0,22.48,119.64,0.4,0.0,2.61,5
1778597817.44,query/mh_6k,15.339,15.339,0.0,22.50,119.64,4.1,0.0,2.61,5
1778597819.53,query/mh_6k,15.339,15.339,0.0,22.49,119.64,3.8,0.0,2.61,5
1778597821.59,query/mh_6k,15.339,15.339,93.0,22.47,119.64,4.1,0.0,2.61,5
1778597823.64,query/mh_6k,15.339,15.339,0.0,22.50,119.64,3.9,0.0,2.61,5
1778597825.69,query/mh_6k,15.339,15.339,0.0,22.50,119.64,4.1,0.0,2.61,5
1778597827.78,query/mh_6k,15.339,15.339,0.0,22.52,119.64,5.8,0.0,2.61,5
1778597829.86,query/mh_6k,15.339,15.339,92.0,22.48,119.64,5.4,0.0,2.61,5
1778597831.92,query/mh_6k,15.339,15.339,79.0,22.48,119.64,4.0,0.0,2.61,5
1778597833.98,query/mh_6k,15.401,15.401,0.0,22.53,119.64,4.1,0.0,2.61,5
1778597836.08,query/mh_6k,15.401,15.401,0.0,22.53,119.64,7.3,0.0,2.61,5
1778597838.16,query/mh_6k,15.401,15.401,0.0,22.55,119.64,3.9,0.0,2.61,5
1778597840.22,query/mh_6k,15.401,15.401,0.0,22.58,119.64,7.4,0.0,2.62,5
1778597842.28,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.1,0.0,2.62,5
1778597844.37,query/mh_6k,15.401,15.401,90.0,22.55,119.64,7.3,0.0,2.62,5
1778597846.43,query/mh_6k,15.401,15.401,90.0,22.54,119.64,4.0,0.0,2.62,5
1778597848.48,query/mh_6k,15.401,15.401,0.0,22.53,119.64,3.9,0.0,2.62,5
1778597850.54,query/mh_6k,15.401,15.401,0.0,22.53,119.64,3.9,0.0,2.62,5
1778597852.59,query/mh_6k,15.401,15.401,0.0,22.53,119.64,4.3,0.0,2.62,5
1778597854.68,query/mh_6k,15.401,15.401,93.0,22.55,119.64,7.2,0.0,2.62,5
1778597856.74,query/mh_6k,15.401,15.401,0.0,22.58,119.64,3.9,0.0,2.62,5
1778597858.80,query/mh_6k,15.401,15.401,0.0,22.57,119.64,7.4,0.0,2.62,5
1778597860.85,query/mh_6k,15.401,15.401,0.0,22.60,119.64,0.3,0.0,2.62,5
1778597862.91,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.4,0.0,2.62,5
1778597864.99,query/mh_6k,15.401,15.401,0.0,22.59,119.64,7.6,0.0,2.62,5
1778597867.08,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.2,0.0,2.62,5
1778597869.17,query/mh_6k,15.401,15.401,0.0,22.56,119.64,6.9,0.0,2.62,5
1778597871.23,query/mh_6k,15.401,15.401,0.0,22.54,119.64,7.5,0.0,2.62,5
1778597873.29,query/mh_6k,15.401,15.401,0.0,22.53,119.64,4.0,0.0,2.62,5
1778597875.35,query/mh_6k,15.401,15.401,0.0,22.51,119.64,4.0,0.0,2.62,5
1778597877.41,query/mh_6k,15.401,15.401,92.0,22.53,119.64,4.3,0.0,2.62,5
1778597879.49,query/mh_6k,15.401,15.401,93.0,22.53,119.64,10.5,0.0,2.62,5
1778597881.58,query/mh_6k,15.401,15.401,0.0,22.53,119.64,7.7,0.0,2.62,5
1778597883.67,query/mh_6k,15.401,15.401,92.0,22.55,119.64,7.2,0.0,2.62,5
1778597885.73,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.62,5
1778597887.79,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.6,0.0,2.62,5
1778597889.87,query/mh_6k,15.401,15.401,93.0,22.56,119.64,7.3,0.0,2.62,5
1778597891.92,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.4,0.0,2.62,5
1778597893.97,query/mh_6k,15.401,15.401,0.0,22.60,119.64,3.9,0.0,2.62,5
1778597896.03,query/mh_6k,15.401,15.401,60.0,22.57,119.64,4.2,0.0,2.62,5
1778597898.08,query/mh_6k,15.401,15.401,35.0,22.55,119.64,3.7,0.0,2.62,5
1778597900.13,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
1778597902.19,query/mh_6k,15.401,15.401,85.0,22.53,119.64,7.6,0.0,2.62,5
1778597904.24,query/mh_6k,15.401,15.401,0.0,22.55,119.64,3.9,0.0,2.62,5
1778597906.30,query/mh_6k,15.401,15.401,0.0,22.53,119.64,7.3,0.0,2.62,5
1778597908.36,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
1778597910.42,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.0,0.0,2.62,5
1778597912.52,query/mh_6k,15.401,15.401,92.0,22.57,119.64,7.3,0.0,2.62,5
1778597914.58,query/mh_6k,15.401,15.401,90.0,22.57,119.64,4.1,0.0,2.62,5
1778597916.64,query/mh_6k,15.401,15.401,0.0,22.57,119.64,3.9,0.0,2.62,5
1778597918.70,query/mh_6k,15.401,15.401,0.0,22.58,119.64,3.9,0.0,2.62,5
1778597920.75,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.4,0.0,2.62,5
1778597922.80,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.0,0.0,2.62,5
1778597924.85,query/mh_6k,15.401,15.401,90.0,22.59,119.64,3.9,0.0,2.62,5
1778597926.90,query/mh_6k,15.401,15.401,88.0,22.59,119.64,3.9,0.0,2.62,5
1778597928.96,query/mh_6k,15.401,15.401,0.0,22.59,119.64,3.8,0.0,2.62,5
1778597931.01,query/mh_6k,15.401,15.401,0.0,22.59,119.64,0.7,0.0,2.62,5
1778597933.11,query/mh_6k,15.401,15.401,0.0,22.59,119.64,7.3,0.0,2.62,5
1778597935.17,query/mh_6k,15.401,15.401,88.0,22.58,119.64,3.9,0.0,2.62,5
1778597937.22,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778597939.27,query/mh_6k,15.401,15.401,0.0,22.57,119.64,7.5,0.0,2.62,5
1778597941.32,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778597943.37,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.62,5
1778597945.46,query/mh_6k,15.401,15.401,93.0,22.57,119.64,7.5,0.0,2.62,5
1778597947.52,query/mh_6k,15.401,15.401,93.0,22.57,119.64,7.6,0.0,2.62,5
1778597949.58,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.8,0.0,2.62,5
