ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778595681.46,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595683.51,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595685.56,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595687.62,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.62,5
1778595689.68,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.3,0.0,2.62,5
1778595691.74,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.62,5
1778595693.80,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.3,0.0,2.62,5
1778595695.85,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595697.91,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.3,0.0,2.62,5
1778595699.96,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595702.01,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.4,0.0,2.62,5
1778595704.06,query/sh_6k,15.397,15.397,0.0,22.51,119.64,0.7,0.0,2.62,5
1778595706.11,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595708.17,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.7,0.0,2.62,5
1778595710.23,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.5,0.0,2.62,5
1778595712.28,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595714.34,query/sh_6k,15.397,15.397,0.0,22.58,119.64,0.7,0.0,2.62,5
1778595716.41,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595718.46,query/sh_6k,15.397,15.397,0.0,22.54,119.64,1.4,0.0,2.62,5
1778595720.52,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.5,0.0,2.62,5
1778595722.58,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.5,0.0,2.62,5
1778595724.63,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.7,0.0,2.62,5
1778595726.68,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.4,0.0,2.62,5
1778595728.73,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.8,0.0,2.62,5
1778595730.78,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595732.84,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595734.89,query/sh_6k,15.397,15.397,0.0,22.51,119.64,0.6,0.0,2.62,5
1778595736.95,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.4,0.0,2.62,5
1778595739.01,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.3,0.0,2.62,5
1778595741.07,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.4,0.0,2.62,5
1778595743.13,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595745.19,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595747.24,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595749.29,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595751.34,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.4,0.0,2.62,5
1778595753.39,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595755.44,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.3,0.0,2.62,5
1778595757.50,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595759.56,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.4,0.0,2.62,5
1778595761.62,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.3,0.0,2.62,5
1778595763.68,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595765.74,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595767.79,query/sh_6k,15.397,15.397,0.0,22.51,119.64,0.4,0.0,2.62,5
1778595769.84,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595771.89,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.4,0.0,2.62,5
1778595773.95,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.3,0.0,2.62,5
1778595776.00,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595778.05,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595780.10,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.3,0.0,2.62,5
1778595782.15,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.3,0.0,2.62,5
1778595784.21,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.3,0.0,2.62,5
1778595786.27,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595788.33,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595790.39,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.62,5
1778595792.45,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595794.50,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595796.55,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.4,0.0,2.62,5
1778595798.60,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595800.65,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.3,0.0,2.62,5
1778595802.70,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.62,5
1778595804.76,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595806.82,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778595808.88,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.3,0.0,2.62,5
1778595810.94,query/sh_6k,15.397,15.397,0.0,22.59,119.64,0.4,0.0,2.62,5
1778595813.00,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.3,0.0,2.62,5
1778595815.05,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595817.10,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.62,5
1778595819.15,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.3,0.0,2.62,5
1778595821.20,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595823.25,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.3,0.0,2.62,5
1778595825.31,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595827.37,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.62,5
1778595829.43,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595831.49,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.4,0.0,2.62,5
1778595833.55,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595835.60,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595837.65,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.4,0.0,2.62,5
1778595839.70,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595841.76,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.4,0.0,2.62,5
1778595843.81,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595845.86,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.4,0.0,2.62,5
1778595847.91,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.4,0.0,2.62,5
1778595849.96,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595852.02,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.4,0.0,2.62,5
1778595854.08,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595856.14,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.4,0.0,2.62,5
1778595858.20,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.3,0.0,2.62,5
1778595860.25,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.5,0.0,2.62,5
1778595862.30,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.8,0.0,2.62,5
1778595864.35,query/sh_6k,15.397,15.397,0.0,22.58,119.64,0.4,0.0,2.62,5
1778595866.40,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.7,0.0,2.62,5
1778595868.46,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.3,0.0,2.62,5
1778595870.52,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.7,0.0,2.62,5
1778595872.58,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.4,0.0,2.62,5
1778595874.64,query/sh_6k,15.397,15.397,0.0,22.51,119.64,0.3,0.0,2.62,5
1778595876.70,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.4,0.0,2.62,5
1778595878.75,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.7,0.0,2.62,5
1778595880.81,query/sh_6k,15.397,15.397,0.0,22.51,119.64,1.2,0.0,2.62,5
1778595882.86,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.5,0.0,2.62,5
1778595884.91,query/sh_6k,15.397,15.397,0.0,22.52,119.64,0.7,0.0,2.62,5
1778595886.96,query/sh_6k,15.397,15.397,0.0,22.51,119.64,0.4,0.0,2.62,5
1778595889.02,query/sh_6k,15.397,15.397,0.0,22.50,119.64,0.7,0.0,2.62,5
1778595891.08,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595893.14,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.4,0.0,2.62,5
1778595895.20,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.4,0.0,2.62,5
1778595897.26,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.62,5
1778595899.32,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595901.38,query/sh_6k,15.397,15.397,0.0,22.50,119.64,0.8,0.0,2.62,5
1778595903.44,query/sh_6k,15.397,15.397,0.0,22.51,119.64,0.3,0.0,2.62,5
1778595905.50,query/sh_6k,15.397,15.397,0.0,22.49,119.64,0.7,0.0,2.62,5
1778595907.55,query/sh_6k,15.397,15.397,0.0,22.51,119.64,0.4,0.0,2.62,5
1778595909.60,query/sh_6k,15.397,15.397,0.0,22.51,119.64,0.4,0.0,2.62,5
1778595911.65,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595913.71,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.8,0.0,2.62,5
1778595915.77,query/sh_6k,15.397,15.397,0.0,22.55,119.64,0.4,0.0,2.62,5
1778595917.83,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.8,0.0,2.62,5
1778595919.89,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.3,0.0,2.62,5
1778595921.94,query/sh_6k,15.397,15.397,89.0,22.54,119.64,4.1,0.0,2.62,5
1778595923.99,query/sh_6k,15.397,15.397,0.0,22.51,119.64,4.4,0.0,2.62,5
1778595926.05,query/sh_6k,15.397,15.397,0.0,22.51,119.64,4.0,0.0,2.62,5
1778595928.14,query/sh_6k,15.397,15.397,93.0,22.51,119.64,7.4,0.0,2.62,5
1778595930.20,query/sh_6k,15.397,15.397,0.0,22.53,119.64,4.0,0.0,2.62,5
1778595932.25,query/sh_6k,15.397,15.397,0.0,22.53,119.64,4.6,0.0,2.62,5
1778595934.35,query/sh_6k,15.397,15.397,92.0,22.54,119.64,6.7,0.0,2.62,5
1778595936.41,query/sh_6k,15.397,15.397,0.0,22.54,119.64,0.4,0.0,2.62,5
1778595938.47,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595940.53,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.62,5
1778595942.58,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.4,0.0,2.62,5
1778595944.64,query/sh_6k,15.397,15.397,0.0,22.53,119.64,4.0,0.0,2.62,5
1778595946.70,query/sh_6k,15.397,15.397,47.0,22.52,119.64,4.0,0.0,2.62,5
1778595948.75,query/sh_6k,15.397,15.397,91.0,22.54,119.64,3.9,0.0,2.62,5
1778595950.80,query/sh_6k,15.397,15.397,90.0,22.53,119.64,5.6,0.0,2.62,5
1778595952.89,query/sh_6k,15.397,15.397,0.0,22.53,119.64,5.7,0.0,2.62,5
1778595954.94,query/sh_6k,15.397,15.397,0.0,22.54,119.64,4.0,0.0,2.62,5
1778595957.00,query/sh_6k,15.397,15.397,0.0,22.56,119.64,4.2,0.0,2.62,5
1778595959.09,done/sh_6k,15.397,15.397,0.0,22.39,119.64,5.4,0.0,2.07,4
1778595961.15,done/sh_6k,0.000,0.000,0.0,5.44,119.64,8.8,0.0,0.52,4
1778595963.21,setup/mh_6k,0.000,0.000,0.0,5.58,119.64,6.0,0.0,0.75,4
1778595965.26,setup/mh_6k,0.000,0.000,0.0,5.68,119.64,1.5,0.0,0.86,4
1778595967.33,setup/mh_6k,0.011,0.011,0.0,5.96,119.64,3.4,0.0,1.57,5
1778595969.46,indexing/mh_6k,0.521,0.521,1.0,6.84,119.64,1.7,0.0,1.96,5
1778595971.52,indexing/mh_6k,0.932,0.932,2.0,7.61,119.64,1.4,0.0,2.31,5
1778595973.58,indexing/mh_6k,1.201,1.201,2.0,8.23,119.64,1.4,0.0,2.64,5
1778595975.64,indexing/mh_6k,1.561,1.561,1.0,8.96,119.64,1.4,0.0,2.98,5
1778595977.70,indexing/mh_6k,1.971,1.971,2.0,9.79,119.64,1.4,0.0,3.42,5
1778595979.76,indexing/mh_6k,2.381,2.381,2.0,10.56,119.64,2.3,0.0,3.79,5
1778595981.82,indexing/mh_6k,2.791,2.791,2.0,11.37,119.64,1.3,0.0,4.17,5
1778595983.87,indexing/mh_6k,3.092,3.092,1.0,12.02,119.64,1.8,0.0,4.50,5
1778595985.92,indexing/mh_6k,4.725,4.725,1.0,15.29,119.64,2.0,0.0,6.06,5
1778595987.98,indexing/mh_6k,4.959,4.959,1.0,11.74,119.64,2.4,0.0,1.69,5
1778595990.03,indexing/mh_6k,5.369,5.369,2.0,12.46,119.64,1.4,0.0,2.06,5
1778595992.08,indexing/mh_6k,5.639,5.639,2.0,13.07,119.64,1.3,0.0,2.39,5
1778595994.14,indexing/mh_6k,6.408,6.408,1.0,13.98,119.64,2.0,0.0,3.13,5
1778595996.20,indexing/mh_6k,6.818,6.818,2.0,14.77,119.64,1.3,0.0,3.51,5
1778595998.26,indexing/mh_6k,7.119,7.119,1.0,15.47,119.64,1.6,0.0,3.88,5
1778596000.32,indexing/mh_6k,7.939,7.939,1.0,17.06,119.64,1.5,0.0,4.63,5
1778596002.38,indexing/mh_6k,8.240,8.240,1.0,17.70,119.64,1.3,0.0,4.99,5
1778596004.43,indexing/mh_6k,8.650,8.650,1.0,18.49,119.64,2.5,0.0,5.35,5
1778596006.49,indexing/mh_6k,8.979,8.979,1.0,19.18,119.64,1.3,0.0,5.72,5
1778596008.54,indexing/mh_6k,9.389,9.389,2.0,19.95,119.64,1.7,0.0,6.08,5
1778596010.60,indexing/mh_6k,9.689,9.689,1.0,16.25,119.64,2.1,0.0,1.79,5
1778596012.65,indexing/mh_6k,9.990,9.990,1.0,16.91,119.64,1.4,0.0,2.15,5
1778596014.70,indexing/mh_6k,10.729,10.729,2.0,18.10,119.64,1.9,0.0,2.88,5
1778596016.76,indexing/mh_6k,11.139,11.139,1.0,18.89,119.64,1.4,0.0,3.25,5
1778596018.81,indexing/mh_6k,11.549,11.549,2.0,19.65,119.64,1.7,0.0,3.61,5
1778596020.86,indexing/mh_6k,12.260,12.260,1.0,21.14,119.64,1.6,0.0,4.33,5
1778596022.92,indexing/mh_6k,12.561,12.561,1.0,21.81,119.64,1.3,0.0,4.68,5
1778596024.98,indexing/mh_6k,12.971,12.971,1.0,22.60,119.64,1.7,0.0,5.04,5
1778596027.05,indexing/mh_6k,13.271,13.271,1.0,23.26,119.64,1.3,0.0,5.39,5
1778596029.11,indexing/mh_6k,13.650,13.650,1.0,24.01,119.64,1.8,0.0,5.74,5
1778596031.17,indexing/mh_6k,14.010,14.010,1.0,24.71,119.64,1.4,0.0,6.09,5
1778596033.23,indexing/mh_6k,14.283,14.283,1.0,20.82,119.64,2.1,0.0,1.73,5
1778596035.29,indexing/mh_6k,14.721,14.721,1.0,21.58,119.64,1.6,0.0,2.09,5
1778596037.34,indexing/mh_6k,14.965,14.965,2.0,21.71,119.64,2.2,0.0,2.16,5
1778596039.39,query/mh_6k,15.339,15.339,0.0,22.56,119.64,6.4,0.0,2.61,5
1778596041.44,query/mh_6k,15.339,15.339,0.0,22.56,119.64,4.0,0.0,2.61,5
1778596043.49,query/mh_6k,15.339,15.339,0.0,22.61,119.64,4.5,0.0,2.61,5
1778596045.59,query/mh_6k,15.339,15.339,92.0,22.62,119.64,7.4,0.0,2.61,5
1778596047.64,query/mh_6k,15.339,15.339,0.0,22.65,119.64,3.9,0.0,2.61,5
1778596049.69,query/mh_6k,15.339,15.339,0.0,22.61,119.64,4.3,0.0,2.61,5
1778596051.79,query/mh_6k,15.339,15.339,0.0,22.63,119.64,7.3,0.0,2.61,5
1778596053.85,query/mh_6k,15.339,15.339,0.0,22.59,119.64,4.4,0.0,2.61,5
1778596055.91,query/mh_6k,15.339,15.339,0.0,22.58,119.64,4.0,0.0,2.61,5
1778596057.97,query/mh_6k,15.339,15.339,0.0,22.58,119.64,4.0,0.0,2.61,5
1778596060.06,query/mh_6k,15.339,15.339,90.0,22.57,119.64,7.7,0.0,2.61,5
1778596062.12,query/mh_6k,15.339,15.339,0.0,22.58,119.64,4.0,0.0,2.61,5
1778596064.17,query/mh_6k,15.339,15.339,0.0,22.56,119.64,4.3,0.0,2.61,5
1778596066.26,query/mh_6k,15.339,15.339,93.0,22.55,119.64,7.5,0.0,2.61,5
1778596068.31,query/mh_6k,15.339,15.339,0.0,22.51,119.64,3.9,0.0,2.61,5
1778596070.36,query/mh_6k,15.339,15.339,0.0,22.50,119.64,6.3,0.0,2.61,5
1778596072.45,query/mh_6k,15.339,15.339,0.0,22.51,119.64,2.1,0.0,2.61,5
1778596074.50,query/mh_6k,15.339,15.339,0.0,22.48,119.64,4.5,0.0,2.61,5
1778596076.59,query/mh_6k,15.339,15.339,0.0,22.47,119.64,7.2,0.0,2.61,5
1778596078.65,query/mh_6k,15.339,15.339,62.0,22.49,119.64,3.9,0.0,2.61,5
1778596080.71,query/mh_6k,15.339,15.339,0.0,22.49,119.64,4.1,0.0,2.61,5
1778596082.80,query/mh_6k,15.339,15.339,0.0,22.48,119.64,9.3,0.0,2.61,5
1778596084.86,query/mh_6k,15.339,15.339,0.0,22.51,119.64,0.3,0.0,2.61,5
1778596086.92,query/mh_6k,15.339,15.339,0.0,22.51,119.64,4.1,0.0,2.61,5
1778596089.02,query/mh_6k,15.401,15.401,62.0,22.57,119.64,7.9,0.0,2.61,5
1778596091.08,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.0,0.0,2.61,5
1778596093.14,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.3,0.0,2.61,5
1778596095.20,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.61,5
1778596097.25,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.2,0.0,2.62,5
1778596099.33,query/mh_6k,15.401,15.401,84.0,22.57,119.64,7.3,0.0,2.62,5
1778596101.38,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.2,0.0,2.62,5
1778596103.44,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.2,0.0,2.62,5
1778596105.49,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.1,0.0,2.62,5
1778596107.59,query/mh_6k,15.401,15.401,0.0,22.57,119.64,7.3,0.0,2.62,5
1778596109.65,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.7,0.0,2.62,5
1778596111.77,query/mh_6k,15.401,15.401,0.0,22.55,119.64,7.0,0.0,2.62,5
1778596113.82,query/mh_6k,15.401,15.401,59.0,22.57,119.64,3.9,0.0,2.62,5
1778596115.87,query/mh_6k,15.401,15.401,64.0,22.58,119.64,7.6,0.0,2.62,5
1778596117.92,query/mh_6k,15.401,15.401,93.0,22.57,119.64,3.4,0.0,2.62,5
1778596120.00,query/mh_6k,15.401,15.401,0.0,22.53,119.64,4.4,0.0,2.62,5
1778596122.06,query/mh_6k,15.401,15.401,0.0,22.54,119.64,4.0,0.0,2.62,5
1778596124.12,query/mh_6k,15.401,15.401,0.0,22.53,119.64,3.9,0.0,2.62,5
1778596126.18,query/mh_6k,15.401,15.401,90.0,22.53,119.64,4.0,0.0,2.62,5
1778596128.24,query/mh_6k,15.401,15.401,0.0,22.53,119.64,3.9,0.0,2.62,5
1778596130.30,query/mh_6k,15.401,15.401,0.0,22.53,119.64,3.9,0.0,2.62,5
1778596132.35,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
1778596134.41,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.1,0.0,2.62,5
1778596136.49,query/mh_6k,15.401,15.401,0.0,22.58,119.64,7.3,0.0,2.62,5
1778596138.54,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.3,0.0,2.62,5
1778596140.59,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778596142.65,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778596144.70,query/mh_6k,15.401,15.401,0.0,22.59,119.64,0.3,0.0,2.62,5
1778596146.76,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778596148.81,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778596150.86,query/mh_6k,15.401,15.401,95.0,22.56,119.64,0.8,0.0,2.62,5
1778596152.94,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.2,0.0,2.62,5
1778596155.04,query/mh_6k,15.401,15.401,90.0,22.54,119.64,7.4,0.0,2.62,5
1778596157.09,query/mh_6k,15.401,15.401,0.0,22.54,119.64,4.3,0.0,2.62,5
1778596159.15,query/mh_6k,15.401,15.401,0.0,22.52,119.64,3.8,0.0,2.62,5
1778596161.25,query/mh_6k,15.401,15.401,3.0,22.56,119.64,5.6,0.0,2.62,5
1778596163.34,query/mh_6k,15.401,15.401,0.0,22.57,119.64,6.0,0.0,2.62,5
1778596165.40,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.0,0.0,2.62,5
1778596167.46,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.9,0.0,2.62,5
1778596169.51,query/mh_6k,15.401,15.401,10.0,22.55,119.64,3.9,0.0,2.62,5
1778596171.57,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.6,0.0,2.62,5
1778596173.63,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
1778596175.69,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.6,0.0,2.62,5
1778596177.79,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.2,0.0,2.62,5
1778596179.85,query/mh_6k,15.401,15.401,0.0,22.55,119.64,3.9,0.0,2.62,5
1778596181.90,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.7,0.0,2.62,5
1778596183.95,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.0,0.0,2.62,5
1778596186.04,query/mh_6k,15.401,15.401,69.0,22.58,119.64,7.9,0.0,2.62,5
1778596188.09,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.0,0.0,2.62,5
1778596190.14,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.1,0.0,2.62,5
1778596192.23,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.5,0.0,2.62,5
1778596194.33,query/mh_6k,15.401,15.401,90.0,22.57,119.64,7.2,0.0,2.62,5
1778596196.38,query/mh_6k,15.401,15.401,92.0,22.56,119.64,4.6,0.0,2.62,5
1778596198.44,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.0,0.0,2.62,5
1778596200.50,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.3,0.0,2.62,5
1778596202.61,query/mh_6k,15.401,15.401,74.0,22.59,119.64,10.4,0.0,2.62,5
1778596204.67,query/mh_6k,15.401,15.401,93.0,22.59,119.64,3.9,0.0,2.62,5
1778596206.72,query/mh_6k,15.401,15.401,0.0,22.59,119.64,5.2,0.0,2.62,5
1778596208.77,query/mh_6k,15.401,15.401,33.0,22.57,119.64,4.1,0.0,2.62,5
1778596210.82,query/mh_6k,15.401,15.401,87.0,22.62,119.64,6.4,0.0,2.62,5
1778596212.87,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.5,0.0,2.62,5
1778596214.92,query/mh_6k,15.401,15.401,0.0,22.59,119.64,3.9,0.0,2.62,5
1778596216.98,query/mh_6k,15.401,15.401,30.0,22.60,119.64,4.7,0.0,2.62,5
1778596219.07,query/mh_6k,15.401,15.401,23.0,22.59,119.64,9.8,0.0,2.62,5
1778596221.13,done/mh_6k,15.401,15.401,7.0,22.45,119.64,5.1,0.0,2.11,4
