ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778582191.13,query/sh_6k,15.397,15.397,0.0,22.64,119.64,0.6,0.0,2.74,5
1778582193.19,query/sh_6k,15.397,15.397,72.0,22.63,119.64,3.9,0.0,2.74,5
1778582195.25,query/sh_6k,15.397,15.397,0.0,22.63,119.64,4.0,0.0,2.74,5
1778582197.30,query/sh_6k,15.397,15.397,0.0,22.62,119.64,0.5,0.0,2.74,5
1778582199.35,query/sh_6k,15.397,15.397,43.0,22.63,119.64,3.9,0.0,2.74,5
1778582201.41,query/sh_6k,15.397,15.397,0.0,22.61,119.64,3.9,0.0,2.74,5
1778582203.46,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.9,0.0,2.74,5
1778582205.51,query/sh_6k,15.397,15.397,0.0,22.63,119.64,0.5,0.0,2.74,5
1778582207.57,query/sh_6k,15.397,15.397,19.0,22.61,119.64,3.9,0.0,2.74,5
1778582209.63,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.9,0.0,2.74,5
1778582211.68,query/sh_6k,15.397,15.397,92.0,22.64,119.64,3.9,0.0,2.74,5
1778582213.73,query/sh_6k,15.397,15.397,0.0,22.64,119.64,0.5,0.0,2.74,5
1778582215.82,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.9,0.0,2.74,5
1778582217.87,query/sh_6k,15.397,15.397,0.0,22.63,119.64,3.9,0.0,2.74,5
1778582219.92,query/sh_6k,15.397,15.397,78.0,22.60,119.64,4.0,0.0,2.74,5
1778582221.97,query/sh_6k,15.397,15.397,0.0,22.60,119.64,4.0,0.0,2.74,5
1778582224.03,query/sh_6k,15.397,15.397,0.0,22.63,119.64,0.4,0.0,2.74,5
1778582226.09,query/sh_6k,15.397,15.397,0.0,22.63,119.64,4.0,0.0,2.74,5
1778582228.15,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.7,0.0,2.74,5
1778582230.21,query/sh_6k,15.397,15.397,0.0,22.63,119.64,1.1,0.0,2.74,5
1778582232.31,query/sh_6k,15.397,15.397,0.0,22.64,119.64,3.8,0.0,2.74,5
1778582234.36,query/sh_6k,15.397,15.397,86.0,22.64,119.64,3.9,0.0,2.74,5
1778582236.41,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.9,0.0,2.74,5
1778582238.47,query/sh_6k,15.397,15.397,92.0,22.66,119.64,4.0,0.0,2.74,5
1778582240.53,query/sh_6k,15.397,15.397,0.0,22.65,119.64,0.6,0.0,2.74,5
1778582242.59,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.9,0.0,2.74,5
1778582244.65,query/sh_6k,15.397,15.397,0.0,22.66,119.64,4.0,0.0,2.74,5
1778582246.74,query/sh_6k,15.397,15.397,77.0,22.64,119.64,3.9,0.0,2.74,5
1778582248.80,query/sh_6k,15.397,15.397,0.0,22.66,119.64,0.7,0.0,2.74,5
1778582250.88,query/sh_6k,15.397,15.397,0.0,22.63,119.64,3.8,0.0,2.74,5
1778582252.93,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.9,0.0,2.74,5
1778582254.98,query/sh_6k,15.397,15.397,92.0,22.65,119.64,3.9,0.0,2.74,5
1778582257.03,query/sh_6k,15.397,15.397,0.0,22.64,119.64,4.0,0.0,2.74,5
1778582259.08,query/sh_6k,15.397,15.397,0.0,22.64,119.64,0.7,0.0,2.74,5
1778582261.18,query/sh_6k,15.397,15.397,67.0,22.63,119.64,3.7,0.0,2.74,5
1778582263.23,query/sh_6k,15.397,15.397,0.0,22.63,119.64,3.9,0.0,2.74,5
1778582265.29,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.9,0.0,2.74,5
1778582267.35,query/sh_6k,15.397,15.397,49.0,22.64,119.64,3.9,0.0,2.74,5
1778582269.40,query/sh_6k,15.397,15.397,0.0,22.63,119.64,0.4,0.0,2.74,5
1778582271.45,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.8,0.0,2.74,5
1778582273.53,query/sh_6k,15.397,15.397,0.0,22.62,119.64,0.5,0.0,2.74,5
1778582275.58,query/sh_6k,15.397,15.397,0.0,22.61,119.64,0.3,0.0,2.74,5
1778582277.63,query/sh_6k,15.397,15.397,0.0,22.61,119.64,0.3,0.0,2.74,5
1778582279.69,query/sh_6k,15.397,15.397,0.0,22.60,119.64,3.8,0.0,2.74,5
1778582281.75,query/sh_6k,15.397,15.397,93.0,22.59,119.64,3.9,0.0,2.74,5
1778582283.81,query/sh_6k,15.397,15.397,0.0,22.60,119.64,0.6,0.0,2.74,5
1778582285.91,query/sh_6k,15.397,15.397,0.0,22.61,119.64,3.8,0.0,2.74,5
1778582287.96,query/sh_6k,15.397,15.397,0.0,22.63,119.64,3.8,0.0,2.74,5
1778582290.02,query/sh_6k,15.397,15.397,0.0,22.65,119.64,4.1,0.0,2.74,5
1778582292.08,query/sh_6k,15.397,15.397,0.0,22.66,119.64,0.7,0.0,2.74,5
1778582294.17,query/sh_6k,15.397,15.397,0.0,22.64,119.64,3.7,0.0,2.74,5
1778582296.22,query/sh_6k,15.397,15.397,0.0,22.63,119.64,4.0,0.0,2.74,5
1778582298.30,query/sh_6k,15.397,15.397,0.0,22.67,119.64,3.8,0.0,2.74,5
1778582300.35,query/sh_6k,15.397,15.397,93.0,22.65,119.64,0.8,0.0,2.74,5
1778582302.42,query/sh_6k,15.397,15.397,0.0,22.65,119.64,3.6,0.0,2.74,5
1778582304.48,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.9,0.0,2.74,5
1778582306.54,query/sh_6k,15.397,15.397,0.0,22.62,119.64,4.0,0.0,2.74,5
1778582308.59,query/sh_6k,15.397,15.397,92.0,22.64,119.64,3.8,0.0,2.74,5
1778582310.65,query/sh_6k,15.397,15.397,0.0,22.61,119.64,0.6,0.0,2.74,5
1778582312.71,query/sh_6k,15.397,15.397,0.0,22.61,119.64,3.9,0.0,2.74,5
1778582314.77,query/sh_6k,15.397,15.397,0.0,22.60,119.64,0.9,0.0,2.74,5
1778582316.85,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.6,0.0,2.74,5
1778582318.91,query/sh_6k,15.397,15.397,0.0,22.64,119.64,4.0,0.0,2.74,5
1778582320.96,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.8,0.0,2.74,5
1778582323.01,query/sh_6k,15.397,15.397,0.0,22.60,119.64,0.4,0.0,2.74,5
1778582325.06,query/sh_6k,15.397,15.397,0.0,22.60,119.64,3.9,0.0,2.74,5
1778582327.11,query/sh_6k,15.397,15.397,13.0,22.62,119.64,3.9,0.0,2.74,5
1778582329.17,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.9,0.0,2.74,5
1778582331.22,query/sh_6k,15.397,15.397,0.0,22.62,119.64,1.1,0.0,2.74,5
1778582333.28,query/sh_6k,15.397,15.397,25.0,22.64,119.64,3.5,0.0,2.74,5
1778582335.37,query/sh_6k,15.397,15.397,0.0,22.63,119.64,3.9,0.0,2.74,5
1778582337.43,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.9,0.0,2.74,5
1778582339.50,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.8,0.0,2.74,5
1778582341.57,query/sh_6k,15.397,15.397,0.0,22.61,119.64,0.9,0.0,2.74,5
1778582343.65,query/sh_6k,15.397,15.397,0.0,22.64,119.64,3.5,0.0,2.74,5
1778582345.71,query/sh_6k,15.397,15.397,15.0,22.66,119.64,3.9,0.0,2.74,5
1778582347.77,query/sh_6k,15.397,15.397,0.0,22.64,119.64,3.9,0.0,2.74,5
1778582349.84,query/sh_6k,15.397,15.397,92.0,22.66,119.64,4.1,0.0,2.74,5
1778582351.89,query/sh_6k,15.397,15.397,0.0,22.66,119.64,4.0,0.0,2.74,5
1778582353.95,query/sh_6k,15.397,15.397,0.0,22.65,119.64,0.4,0.0,2.74,5
1778582356.00,query/sh_6k,15.397,15.397,0.0,22.67,119.64,3.9,0.0,2.74,5
1778582358.05,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.9,0.0,2.74,5
1778582360.10,query/sh_6k,15.397,15.397,0.0,22.63,119.64,4.0,0.0,2.74,5
1778582362.16,query/sh_6k,15.397,15.397,0.0,22.62,119.64,0.7,0.0,2.74,5
1778582364.24,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.8,0.0,2.74,5
1778582366.29,query/sh_6k,15.397,15.397,70.0,22.61,119.64,3.9,0.0,2.74,5
1778582368.35,query/sh_6k,15.397,15.397,0.0,22.61,119.64,3.8,0.0,2.74,5
1778582370.40,done/sh_6k,15.397,15.397,0.0,22.49,119.64,1.4,0.0,2.22,4
1778582372.47,done/sh_6k,0.000,0.000,0.0,5.37,119.64,5.7,0.0,0.47,4
1778582374.55,setup/mh_6k,0.000,0.000,0.0,5.60,119.64,9.0,0.0,0.75,4
1778582376.61,setup/mh_6k,0.000,0.000,0.0,5.66,119.64,1.2,0.0,0.83,4
1778582378.67,setup/mh_6k,0.000,0.000,0.0,5.93,119.64,3.3,0.0,1.55,5
1778582380.79,indexing/mh_6k,0.521,0.521,1.0,6.80,119.64,1.9,0.0,1.96,5
1778582382.85,indexing/mh_6k,0.932,0.932,1.0,7.42,119.64,1.4,0.0,2.29,5
1778582384.91,indexing/mh_6k,1.232,1.232,1.0,8.23,119.64,1.3,0.0,2.66,5
1778582386.97,indexing/mh_6k,1.561,1.561,1.0,8.89,119.64,1.4,0.0,3.00,5
1778582389.02,indexing/mh_6k,1.971,1.971,1.0,9.72,119.64,1.4,0.0,3.41,5
1778582391.07,indexing/mh_6k,2.381,2.381,1.0,10.48,119.64,1.5,0.0,3.74,5
1778582393.13,indexing/mh_6k,2.682,2.682,1.0,11.13,119.64,1.4,0.0,4.09,5
1778582395.19,indexing/mh_6k,3.092,3.092,2.0,11.90,119.64,1.3,0.0,4.45,5
1778582397.24,indexing/mh_6k,4.725,4.725,1.0,15.14,119.64,2.0,0.0,6.00,5
1778582399.30,indexing/mh_6k,4.959,4.959,1.0,11.03,119.64,1.7,0.0,1.66,5
1778582401.36,indexing/mh_6k,5.260,5.260,1.0,11.66,119.64,1.5,0.0,2.01,5
1778582403.42,indexing/mh_6k,5.588,5.588,1.0,12.36,119.64,1.5,0.0,2.34,5
1778582405.47,indexing/mh_6k,6.299,6.299,1.0,13.80,119.64,1.8,0.0,3.06,5
1778582407.54,indexing/mh_6k,6.709,6.709,1.0,14.54,119.64,1.4,0.0,3.40,5
1778582409.60,indexing/mh_6k,7.010,7.010,2.0,15.19,119.64,1.4,0.0,3.75,5
1778582411.66,indexing/mh_6k,7.721,7.721,1.0,16.47,119.64,1.5,0.0,4.41,5
1778582413.72,indexing/mh_6k,8.068,8.068,1.0,17.30,119.64,1.5,0.0,4.81,5
1778582415.78,indexing/mh_6k,8.432,8.432,1.0,18.04,119.64,1.4,0.0,5.16,5
1778582417.84,indexing/mh_6k,8.869,8.869,1.0,18.85,119.64,1.1,0.0,5.53,5
1778582419.90,indexing/mh_6k,9.170,9.170,2.0,19.54,119.64,1.2,0.0,5.90,5
1778582421.96,indexing/mh_6k,9.580,9.580,1.0,15.77,119.64,1.8,0.0,1.64,5
1778582424.03,indexing/mh_6k,9.908,9.908,1.0,16.54,119.64,1.4,0.0,1.99,5
1778582426.08,indexing/mh_6k,10.619,10.619,4.0,17.82,119.64,1.6,0.0,2.72,5
1778582428.14,indexing/mh_6k,10.920,10.920,1.0,18.43,119.64,1.3,0.0,3.06,5
1778582430.19,indexing/mh_6k,11.330,11.330,1.0,19.24,119.64,1.3,0.0,3.44,5
1778582432.25,indexing/mh_6k,12.041,12.041,2.0,20.55,119.64,1.5,0.0,4.11,5
1778582434.30,indexing/mh_6k,12.389,12.389,1.0,21.36,119.64,1.4,0.0,4.51,5
1778582436.37,indexing/mh_6k,12.779,12.779,1.0,22.13,119.64,1.6,0.0,4.86,5
1778582438.42,indexing/mh_6k,13.080,13.080,1.0,22.77,119.64,1.4,0.0,5.19,5
1778582440.47,indexing/mh_6k,13.490,13.490,2.0,23.58,119.64,1.2,0.0,5.56,5
1778582442.52,indexing/mh_6k,13.791,13.791,1.0,24.23,119.64,1.2,0.0,5.91,5
1778582444.58,indexing/mh_6k,14.174,14.174,1.0,24.94,119.64,1.4,0.0,6.26,5
1778582446.63,indexing/mh_6k,14.502,14.502,1.0,21.06,119.64,1.9,0.0,1.90,5
1778582448.68,indexing/mh_6k,14.830,14.830,1.0,21.71,119.64,1.2,0.0,2.27,5
1778582450.74,indexing/mh_6k,16.450,16.450,96.0,23.46,119.64,3.5,0.0,2.35,5
1778582452.81,indexing/mh_6k,21.062,21.062,96.0,28.38,119.64,2.4,0.0,2.60,6
1778582454.87,indexing/mh_6k,21.062,21.062,0.0,28.36,119.64,0.6,0.0,2.55,5
1778582456.93,indexing/mh_6k,21.062,21.062,0.0,28.37,119.64,0.6,0.0,2.55,5
1778582458.99,indexing/mh_6k,21.062,21.062,0.0,28.37,119.64,0.4,0.0,2.55,5
1778582461.05,indexing/mh_6k,21.077,21.077,95.0,28.40,119.64,4.5,0.0,2.56,5
1778582463.14,indexing/mh_6k,21.081,21.081,95.0,28.40,119.64,5.3,0.0,2.56,5
1778582465.23,indexing/mh_6k,21.087,21.087,95.0,28.38,119.64,5.6,0.0,2.56,5
1778582467.33,indexing/mh_6k,21.089,21.089,95.0,28.35,119.64,5.0,0.0,2.61,5
1778582469.42,indexing/mh_6k,21.097,21.097,95.0,28.37,119.64,5.8,0.0,2.61,5
1778582471.51,indexing/mh_6k,21.097,21.097,95.0,28.38,119.64,5.6,0.0,2.61,5
1778582473.62,indexing/mh_6k,21.097,21.097,95.0,28.34,119.64,5.7,0.0,2.61,5
1778582475.72,indexing/mh_6k,21.099,21.099,96.0,28.32,119.64,5.8,0.0,2.61,5
1778582477.81,query/mh_6k,15.339,15.339,0.0,22.60,119.64,5.0,0.0,2.77,5
1778582479.87,query/mh_6k,15.339,15.339,91.0,22.60,119.64,3.8,0.0,2.77,5
1778582481.93,query/mh_6k,15.339,15.339,0.0,22.61,119.64,0.6,0.0,2.77,5
1778582484.02,query/mh_6k,15.339,15.339,0.0,22.61,119.64,3.6,0.0,2.77,5
1778582486.07,query/mh_6k,15.339,15.339,0.0,22.62,119.64,3.9,0.0,2.77,5
1778582488.12,query/mh_6k,15.339,15.339,93.0,22.61,119.64,3.7,0.0,2.77,5
1778582490.17,query/mh_6k,15.339,15.339,0.0,22.64,119.64,0.5,0.0,2.77,5
1778582492.23,query/mh_6k,15.339,15.339,0.0,22.63,119.64,3.8,0.0,2.77,5
1778582494.29,query/mh_6k,15.339,15.339,0.0,22.66,119.64,0.3,0.0,2.77,5
1778582496.35,query/mh_6k,15.339,15.339,0.0,22.62,119.64,0.4,0.0,2.77,5
1778582498.40,query/mh_6k,15.339,15.339,0.0,22.60,119.64,0.3,0.0,2.77,5
1778582500.46,query/mh_6k,15.339,15.339,0.0,22.60,119.64,0.4,0.0,2.77,5
1778582502.51,query/mh_6k,15.339,15.339,0.0,22.62,119.64,0.3,0.0,2.77,5
1778582504.56,query/mh_6k,15.339,15.339,0.0,22.61,119.64,0.4,0.0,2.77,5
1778582506.61,query/mh_6k,15.339,15.339,0.0,22.62,119.64,3.9,0.0,2.77,5
1778582508.67,query/mh_6k,15.339,15.339,0.0,22.58,119.64,3.7,0.0,2.77,5
1778582510.72,query/mh_6k,15.339,15.339,0.0,22.61,119.64,0.6,0.0,2.77,5
1778582512.82,query/mh_6k,15.339,15.339,51.0,22.61,119.64,3.8,0.0,2.77,5
1778582514.87,query/mh_6k,15.339,15.339,0.0,22.60,119.64,3.9,0.0,2.77,5
1778582516.92,query/mh_6k,15.339,15.339,0.0,22.59,119.64,3.9,0.0,2.77,5
1778582518.98,query/mh_6k,15.339,15.339,0.0,22.60,119.64,0.4,0.0,2.77,5
1778582521.04,query/mh_6k,15.339,15.339,0.0,22.58,119.64,4.0,0.0,2.77,5
1778582523.10,query/mh_6k,15.339,15.339,95.0,22.61,119.64,3.7,0.0,2.77,5
1778582525.15,query/mh_6k,15.339,15.339,0.0,22.62,119.64,0.8,0.0,2.77,5
1778582527.24,query/mh_6k,15.339,15.339,74.0,22.63,119.64,3.6,0.0,2.77,5
1778582529.30,query/mh_6k,15.339,15.339,0.0,22.62,119.64,4.0,0.0,2.77,5
1778582531.36,query/mh_6k,15.339,15.339,0.0,22.61,119.64,3.9,0.0,2.77,5
1778582533.42,query/mh_6k,15.339,15.339,95.0,22.58,119.64,0.8,0.0,2.77,5
1778582535.48,query/mh_6k,15.339,15.339,0.0,22.58,119.64,3.5,0.0,2.77,5
1778582537.54,query/mh_6k,15.339,15.339,0.0,22.60,119.64,3.9,0.0,2.77,5
1778582539.60,query/mh_6k,15.339,15.339,0.0,22.62,119.64,3.9,0.0,2.77,5
1778582541.66,query/mh_6k,15.339,15.339,0.0,22.60,119.64,0.7,0.0,2.77,5
1778582543.76,query/mh_6k,15.339,15.339,0.0,22.59,119.64,3.6,0.0,2.77,5
1778582545.82,query/mh_6k,15.339,15.339,0.0,22.59,119.64,0.4,0.0,2.77,5
1778582547.87,query/mh_6k,15.339,15.339,0.0,22.59,119.64,0.3,0.0,2.77,5
1778582549.92,query/mh_6k,15.339,15.339,0.0,22.58,119.64,0.4,0.0,2.77,5
1778582551.97,query/mh_6k,15.339,15.339,0.0,22.60,119.64,0.3,0.0,2.77,5
1778582554.02,query/mh_6k,15.339,15.339,0.0,22.59,119.64,0.3,0.0,2.77,5
1778582556.08,query/mh_6k,15.339,15.339,0.0,22.58,119.64,0.5,0.0,2.77,5
1778582558.14,query/mh_6k,15.339,15.339,54.0,22.60,119.64,3.8,0.0,2.77,5
1778582560.19,query/mh_6k,15.339,15.339,0.0,22.61,119.64,0.5,0.0,2.77,5
1778582562.28,query/mh_6k,15.339,15.339,0.0,22.63,119.64,3.7,0.0,2.77,5
1778582564.33,query/mh_6k,15.339,15.339,0.0,22.63,119.64,3.9,0.0,2.77,5
1778582566.39,query/mh_6k,15.339,15.339,0.0,22.62,119.64,4.0,0.0,2.77,5
1778582568.45,query/mh_6k,15.339,15.339,0.0,22.59,119.64,0.5,0.0,2.77,5
1778582570.56,query/mh_6k,15.339,15.339,66.0,22.59,119.64,3.8,0.0,2.77,5
1778582572.61,query/mh_6k,15.339,15.339,0.0,22.58,119.64,3.8,0.0,2.77,5
1778582574.66,query/mh_6k,15.339,15.339,0.0,22.59,119.64,0.7,0.0,2.77,5
1778582576.75,query/mh_6k,15.339,15.339,0.0,22.60,119.64,3.5,0.0,2.77,5
1778582578.81,query/mh_6k,15.339,15.339,0.0,22.58,119.64,3.8,0.0,2.77,5
1778582580.86,query/mh_6k,15.339,15.339,0.0,22.59,119.64,3.8,0.0,2.77,5
1778582582.91,query/mh_6k,15.339,15.339,0.0,22.61,119.64,1.6,0.0,2.77,5
1778582584.97,query/mh_6k,15.339,15.339,0.0,22.60,119.64,2.7,0.0,2.77,5
1778582587.03,query/mh_6k,15.401,15.401,0.0,22.67,119.64,3.9,0.0,2.77,5
1778582589.09,query/mh_6k,15.401,15.401,93.0,22.68,119.64,3.8,0.0,2.77,5
1778582591.15,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.7,0.0,2.77,5
1778582593.24,query/mh_6k,15.401,15.401,0.0,22.69,119.64,3.8,0.0,2.77,5
1778582595.30,query/mh_6k,15.401,15.401,94.0,22.67,119.64,0.6,0.0,2.77,5
1778582597.39,query/mh_6k,15.401,15.401,0.0,22.65,119.64,3.7,0.0,2.77,5
1778582599.45,query/mh_6k,15.401,15.401,0.0,22.67,119.64,3.8,0.0,2.77,5
1778582601.51,query/mh_6k,15.401,15.401,0.0,22.66,119.64,3.9,0.0,2.77,5
1778582603.56,query/mh_6k,15.401,15.401,93.0,22.65,119.64,2.4,0.0,2.77,5
1778582605.62,query/mh_6k,15.401,15.401,0.0,22.67,119.64,2.0,0.0,2.77,5
1778582607.67,query/mh_6k,15.401,15.401,63.0,22.66,119.64,3.9,0.0,2.77,5
1778582609.73,query/mh_6k,15.401,15.401,0.0,22.65,119.64,3.9,0.0,2.77,5
1778582611.78,query/mh_6k,15.401,15.401,93.0,22.63,119.64,3.9,0.0,2.77,5
1778582613.84,query/mh_6k,15.401,15.401,0.0,22.65,119.64,0.4,0.0,2.77,5
1778582615.90,query/mh_6k,15.401,15.401,0.0,22.64,119.64,4.0,0.0,2.77,5
1778582617.96,query/mh_6k,15.401,15.401,0.0,22.65,119.64,3.8,0.0,2.77,5
1778582620.02,query/mh_6k,15.401,15.401,0.0,22.65,119.64,4.0,0.0,2.77,5
1778582622.07,query/mh_6k,15.401,15.401,0.0,22.65,119.64,0.4,0.0,2.77,5
1778582624.12,query/mh_6k,15.401,15.401,0.0,22.65,119.64,4.0,0.0,2.77,5
1778582626.17,query/mh_6k,15.401,15.401,0.0,22.64,119.64,4.0,0.0,2.77,5
1778582628.22,query/mh_6k,15.401,15.401,0.0,22.66,119.64,3.9,0.0,2.77,5
1778582630.27,query/mh_6k,15.401,15.401,0.0,22.66,119.64,0.8,0.0,2.77,5
1778582632.34,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.5,0.0,2.77,5
1778582634.39,query/mh_6k,15.401,15.401,0.0,22.66,119.64,3.8,0.0,2.77,5
1778582636.44,query/mh_6k,15.401,15.401,0.0,22.66,119.64,0.6,0.0,2.77,5
1778582638.53,query/mh_6k,15.401,15.401,0.0,22.67,119.64,3.8,0.0,2.77,5
1778582640.59,query/mh_6k,15.401,15.401,0.0,22.67,119.64,4.0,0.0,2.77,5
1778582642.64,query/mh_6k,15.401,15.401,45.0,22.65,119.64,3.7,0.0,2.77,5
1778582644.70,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.6,0.0,2.77,5
1778582646.75,query/mh_6k,15.401,15.401,69.0,22.69,119.64,3.9,0.0,2.77,5
1778582648.80,query/mh_6k,15.401,15.401,0.0,22.70,119.64,3.7,0.0,2.77,5
1778582650.88,query/mh_6k,15.401,15.401,55.0,22.67,119.64,4.0,0.0,2.77,5
1778582652.93,query/mh_6k,15.401,15.401,0.0,22.70,119.64,1.7,0.0,2.77,5
1778582654.99,query/mh_6k,15.401,15.401,0.0,22.67,119.64,2.7,0.0,2.77,5
1778582657.05,query/mh_6k,15.401,15.401,0.0,22.69,119.64,3.8,0.0,2.77,5
1778582659.11,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.9,0.0,2.77,5
1778582661.17,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.5,0.0,2.77,5
1778582663.22,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.7,0.0,2.77,5
1778582665.27,query/mh_6k,15.401,15.401,0.0,22.66,119.64,0.7,0.0,2.77,5
1778582667.36,query/mh_6k,15.401,15.401,0.0,22.67,119.64,3.7,0.0,2.77,5
1778582669.42,query/mh_6k,15.401,15.401,81.0,22.67,119.64,3.8,0.0,2.77,5
1778582671.48,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.8,0.0,2.77,5
1778582673.53,query/mh_6k,15.401,15.401,0.0,22.70,119.64,0.5,0.0,2.77,5
1778582675.58,query/mh_6k,15.401,15.401,46.0,22.70,119.64,3.9,0.0,2.77,5
1778582677.63,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.9,0.0,2.77,5
1778582679.69,query/mh_6k,15.401,15.401,92.0,22.68,119.64,3.9,0.0,2.77,5
1778582681.75,query/mh_6k,15.401,15.401,0.0,22.68,119.64,0.8,0.0,2.77,5
1778582683.83,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.6,0.0,2.77,5
1778582685.89,query/mh_6k,15.401,15.401,94.0,22.68,119.64,3.8,0.0,2.77,5
1778582687.95,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.7,0.0,2.77,5
1778582690.04,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.7,0.0,2.77,5
1778582692.10,query/mh_6k,15.401,15.401,0.0,22.69,119.64,3.9,0.0,2.77,5
1778582694.14,query/mh_6k,15.401,15.401,92.0,22.68,119.64,3.8,0.0,2.77,5
1778582696.20,query/mh_6k,15.401,15.401,0.0,22.67,119.64,3.3,0.0,2.77,5
1778582698.25,query/mh_6k,15.401,15.401,2.0,22.68,119.64,1.0,0.0,2.77,5
1778582700.31,query/mh_6k,15.401,15.401,0.0,22.68,119.64,4.0,0.0,2.77,5
1778582702.37,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.8,0.0,2.77,5
1778582704.43,query/mh_6k,15.401,15.401,0.0,22.66,119.64,0.5,0.0,2.77,5
1778582706.53,query/mh_6k,15.401,15.401,0.0,22.66,119.64,3.9,0.0,2.77,5
1778582708.58,query/mh_6k,15.401,15.401,0.0,22.64,119.64,3.9,0.0,2.77,5
1778582710.63,query/mh_6k,15.401,15.401,0.0,22.65,119.64,0.6,0.0,2.77,5
1778582712.69,query/mh_6k,15.401,15.401,0.0,22.64,119.64,0.3,0.0,2.77,5
1778582714.74,query/mh_6k,15.401,15.401,13.0,22.65,119.64,3.9,0.0,2.77,5
1778582716.79,query/mh_6k,15.401,15.401,0.0,22.64,119.64,0.4,0.0,2.77,5
1778582718.84,query/mh_6k,15.401,15.401,0.0,22.64,119.64,3.8,0.0,2.77,5
1778582720.89,query/mh_6k,15.401,15.401,0.0,22.64,119.64,3.8,0.0,2.77,5
1778582722.94,query/mh_6k,15.401,15.401,0.0,22.65,119.64,0.6,0.0,2.77,5
1778582725.04,query/mh_6k,15.401,15.401,0.0,22.64,119.64,3.7,0.0,2.77,5
1778582727.09,query/mh_6k,15.401,15.401,0.0,22.64,119.64,0.3,0.0,2.77,5
1778582729.14,query/mh_6k,15.401,15.401,0.0,22.64,119.64,0.3,0.0,2.77,5
1778582731.19,query/mh_6k,15.401,15.401,0.0,22.65,119.64,0.4,0.0,2.77,5
1778582733.24,query/mh_6k,15.401,15.401,0.0,22.66,119.64,0.5,0.0,2.77,5
1778582735.29,query/mh_6k,15.401,15.401,91.0,22.69,119.64,4.0,0.0,2.77,5
1778582737.35,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.3,0.0,2.77,5
1778582739.41,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.3,0.0,2.77,5
1778582741.47,query/mh_6k,15.401,15.401,0.0,22.69,119.64,0.4,0.0,2.77,5
1778582743.53,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.3,0.0,2.77,5
1778582745.59,query/mh_6k,15.401,15.401,0.0,22.62,119.64,0.4,0.0,2.77,5
1778582747.64,query/mh_6k,15.401,15.401,0.0,22.64,119.64,0.4,0.0,2.77,5
1778582749.69,query/mh_6k,15.401,15.401,0.0,22.66,119.64,3.8,0.0,2.77,5
1778582751.74,query/mh_6k,15.401,15.401,0.0,22.66,119.64,0.4,0.0,2.77,5
1778582753.79,query/mh_6k,15.401,15.401,0.0,22.65,119.64,3.9,0.0,2.77,5
1778582755.84,query/mh_6k,15.401,15.401,65.0,22.66,119.64,3.8,0.0,2.77,5
1778582757.89,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.8,0.0,2.77,5
1778582759.98,query/mh_6k,15.401,15.401,37.0,22.65,119.64,3.6,0.0,2.77,5
1778582762.04,query/mh_6k,15.401,15.401,0.0,22.64,119.64,3.8,0.0,2.77,5
1778582764.10,query/mh_6k,15.401,15.401,0.0,22.64,119.64,0.8,0.0,2.77,5
1778582766.18,query/mh_6k,15.401,15.401,63.0,22.65,119.64,3.7,0.0,2.77,5
1778582768.24,query/mh_6k,15.401,15.401,0.0,22.67,119.64,3.9,0.0,2.77,5
