ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778599718.94,query/mh_6k,15.401,15.401,0.0,22.54,119.64,4.0,0.0,2.62,5
1778599721.00,query/mh_6k,15.401,15.401,0.0,22.53,119.64,3.9,0.0,2.62,5
1778599723.06,query/mh_6k,15.401,15.401,0.0,22.53,119.64,4.1,0.0,2.62,5
1778599725.15,query/mh_6k,15.401,15.401,0.0,22.53,119.64,6.8,0.0,2.62,5
1778599727.22,query/mh_6k,15.401,15.401,93.0,22.52,119.64,4.5,0.0,2.62,5
1778599729.28,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.5,0.0,2.62,5
1778599731.38,query/mh_6k,15.401,15.401,0.0,22.52,119.64,4.6,0.0,2.62,5
1778599733.48,query/mh_6k,15.401,15.401,0.0,22.53,119.64,7.3,0.0,2.62,5
1778599735.53,query/mh_6k,15.401,15.401,3.0,22.51,119.64,3.9,0.0,2.62,5
1778599737.58,query/mh_6k,15.401,15.401,93.0,22.51,119.64,5.1,0.0,2.62,5
1778599739.64,query/mh_6k,15.401,15.401,0.0,22.51,119.64,3.9,0.0,2.62,5
1778599741.69,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
1778599743.75,query/mh_6k,15.401,15.401,0.0,22.54,119.64,4.4,0.0,2.62,5
1778599745.81,query/mh_6k,15.401,15.401,0.0,22.58,119.64,3.9,0.0,2.62,5
1778599747.87,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.5,0.0,2.62,5
1778599749.92,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.62,5
1778599751.98,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.1,0.0,2.62,5
1778599754.03,query/mh_6k,15.401,15.401,0.0,22.54,119.64,4.3,0.0,2.62,5
1778599756.12,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.2,0.0,2.62,5
1778599758.21,query/mh_6k,15.401,15.401,0.0,22.53,119.64,7.7,0.0,2.62,5
1778599760.27,query/mh_6k,15.401,15.401,89.0,22.56,119.64,3.9,0.0,2.62,5
1778599762.32,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.3,0.0,2.62,5
1778599764.37,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.0,0.0,2.62,5
1778599766.42,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.1,0.0,2.62,5
1778599768.47,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.3,0.0,2.62,5
1778599770.53,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
1778599772.59,query/mh_6k,15.401,15.401,0.0,22.54,119.64,4.3,0.0,2.62,5
1778599774.65,query/mh_6k,15.401,15.401,0.0,22.57,119.64,3.9,0.0,2.62,5
1778599776.71,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.0,0.0,2.62,5
1778599778.77,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.6,0.0,2.62,5
1778599780.82,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.4,0.0,2.62,5
1778599782.87,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.8,0.0,2.62,5
1778599784.93,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.3,0.0,2.62,5
1778599786.99,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.4,0.0,2.62,5
1778599789.05,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.7,0.0,2.62,5
1778599791.10,query/mh_6k,15.401,15.401,0.0,22.53,119.64,0.3,0.0,2.62,5
1778599793.15,query/mh_6k,15.401,15.401,0.0,22.53,119.64,0.8,0.0,2.62,5
1778599795.20,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.3,0.0,2.62,5
1778599797.25,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.5,0.0,2.62,5
1778599799.30,query/mh_6k,15.401,15.401,95.0,22.59,119.64,3.9,0.0,2.62,5
1778599801.35,query/mh_6k,15.401,15.401,90.0,22.58,119.64,4.0,0.0,2.62,5
1778599803.41,query/mh_6k,15.401,15.401,51.0,22.60,119.64,3.9,0.0,2.62,5
1778599805.47,query/mh_6k,15.401,15.401,92.0,22.60,119.64,3.9,0.0,2.62,5
1778599807.53,query/mh_6k,15.401,15.401,0.0,22.59,119.64,0.4,0.0,2.62,5
1778599809.59,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778599811.65,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.5,0.0,2.62,5
1778599813.71,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778599815.77,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.3,0.0,2.62,5
1778599817.82,query/mh_6k,15.401,15.401,0.0,22.59,119.64,4.0,0.0,2.62,5
1778599819.87,query/mh_6k,15.401,15.401,0.0,22.61,119.64,3.9,0.0,2.62,5
1778599821.92,query/mh_6k,15.401,15.401,91.0,22.60,119.64,2.9,0.0,2.62,5
1778599824.00,query/mh_6k,15.401,15.401,54.0,22.60,119.64,4.9,0.0,2.62,5
1778599826.06,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.4,0.0,2.62,5
1778599828.11,query/mh_6k,15.401,15.401,72.0,22.57,119.64,4.0,0.0,2.62,5
1778599830.16,query/mh_6k,15.401,15.401,0.0,22.58,119.64,3.9,0.0,2.62,5
1778599832.21,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.0,0.0,2.62,5
1778599834.26,query/mh_6k,15.401,15.401,74.0,22.59,119.64,3.8,0.0,2.62,5
1778599836.31,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.62,5
1778599838.38,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.4,0.0,2.62,5
1778599840.44,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778599842.49,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778599844.55,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778599846.61,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778599848.67,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.4,0.0,2.62,5
1778599850.73,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778599852.79,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778599854.84,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778599856.89,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778599858.94,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778599860.99,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.2,0.0,2.62,5
1778599863.04,query/mh_6k,15.401,15.401,95.0,22.55,119.64,4.0,0.0,2.62,5
1778599865.09,query/mh_6k,15.401,15.401,93.0,22.55,119.64,3.9,0.0,2.62,5
1778599867.15,query/mh_6k,15.401,15.401,91.0,22.57,119.64,3.9,0.0,2.62,5
1778599869.22,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778599871.27,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.5,0.0,2.62,5
1778599873.33,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778599875.39,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.3,0.0,2.62,5
1778599877.44,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.2,0.0,2.62,5
1778599879.53,query/mh_6k,15.401,15.401,0.0,22.59,119.64,7.2,0.0,2.62,5
1778599881.58,query/mh_6k,15.401,15.401,0.0,22.59,119.64,4.0,0.0,2.62,5
1778599883.64,done/mh_6k,15.401,15.401,0.0,22.45,119.64,2.2,0.0,2.07,4
